店舗名,日付,Nのつく日,都道府県,機種名,台番号,G数,差枚,BB,RB,ART,BB確率,RB確率,ART確率,合成確率
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,586,399,0,1,1,0,1/399.0,1/399.0,1/0.0,1/199.5
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,587,3496,0,13,8,0,1/268.9,1/437.0,1/0.0,1/166.5
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,588,4241,0,21,4,0,1/202.0,1/1060.2,1/0.0,1/169.6
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,589,995,0,2,1,0,1/497.5,1/995.0,1/0.0,1/331.7
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,590,5847,0,20,20,0,1/292.4,1/292.4,1/0.0,1/146.2
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,591,3684,0,15,7,0,1/245.6,1/526.3,1/0.0,1/167.5
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,592,4531,0,16,10,0,1/283.2,1/453.1,1/0.0,1/174.3
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,593,1631,0,5,1,0,1/326.2,1/1631.0,1/0.0,1/271.8
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,594,1828,0,8,3,0,1/228.5,1/609.3,1/0.0,1/166.2
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,595,5968,0,24,24,0,1/248.7,1/248.7,1/0.0,1/124.3
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,596,4291,0,11,17,1,1/390.1,1/252.4,1/4291.0,1/148.0
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,597,3140,0,10,7,0,1/314.0,1/448.6,1/0.0,1/184.7
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,598,8512,0,35,40,0,1/243.2,1/212.8,1/0.0,1/113.5
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,599,7091,0,32,25,0,1/221.6,1/283.6,1/0.0,1/124.4
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,600,1866,0,4,3,0,1/466.5,1/622.0,1/0.0,1/266.6
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,601,4910,0,16,30,0,1/306.9,1/163.7,1/0.0,1/106.7
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,602,7621,0,40,31,0,1/190.5,1/245.8,1/0.0,1/107.3
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,603,556,0,1,1,0,1/556.0,1/556.0,1/0.0,1/278.0
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,604,2803,0,13,4,0,1/215.6,1/700.8,1/0.0,1/164.9
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,605,1418,0,3,4,0,1/472.7,1/354.5,1/0.0,1/202.6
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,606,4882,0,15,13,0,1/325.5,1/375.5,1/0.0,1/174.4
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,607,983,0,2,2,0,1/491.5,1/491.5,1/0.0,1/245.8
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,608,3806,0,17,7,0,1/223.9,1/543.7,1/0.0,1/158.6
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,609,5349,0,19,21,0,1/281.5,1/254.7,1/0.0,1/133.7
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,610,5824,0,22,18,0,1/264.7,1/323.6,1/0.0,1/145.6
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,611,3645,0,12,14,0,1/303.8,1/260.4,1/0.0,1/140.2
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,612,4017,0,13,14,0,1/309.0,1/286.9,1/0.0,1/148.8
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,613,5657,0,19,16,0,1/297.7,1/353.6,1/0.0,1/161.6
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,614,3317,0,13,9,0,1/255.2,1/368.6,1/0.0,1/150.8
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,615,1738,0,7,2,0,1/248.3,1/869.0,1/0.0,1/193.1
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,616,2986,0,13,10,0,1/229.7,1/298.6,1/0.0,1/129.8
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,617,7048,0,28,10,0,1/251.7,1/704.8,1/0.0,1/185.5
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,618,5770,0,25,14,0,1/230.8,1/412.1,1/0.0,1/147.9
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,619,1842,0,4,3,0,1/460.5,1/614.0,1/0.0,1/263.1
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,620,3202,0,16,8,0,1/200.1,1/400.2,1/0.0,1/133.4
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,621,1837,0,5,3,0,1/367.4,1/612.3,1/0.0,1/229.6
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,622,2363,0,10,4,0,1/236.3,1/590.8,1/0.0,1/168.8
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,623,3315,0,15,4,0,1/221.0,1/828.8,1/0.0,1/174.5
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,624,894,0,3,0,0,1/298.0,1/0.0,1/0.0,1/298.0
123横浜西口店,2023-04-04,4,神奈川県,マイジャグラーV,625,2653,0,8,3,0,1/331.6,1/884.3,1/0.0,1/241.2
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,341,5285,0,0,12,47,1/0.0,1/440.4,1/112.4,1/89.6
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,342,2247,0,0,7,17,1/0.0,1/321.0,1/132.2,1/93.6
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,343,3938,0,0,10,23,1/0.0,1/393.8,1/171.2,1/119.3
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,344,8744,0,0,29,62,1/0.0,1/301.5,1/141.0,1/96.1
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,345,1093,0,0,3,4,1/0.0,1/364.3,1/273.2,1/156.1
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,346,3882,0,0,9,36,1/0.0,1/431.3,1/107.8,1/86.3
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,347,589,0,0,1,4,1/0.0,1/589.0,1/147.2,1/117.8
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,348,7776,0,0,20,81,1/0.0,1/388.8,1/96.0,1/77.0
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,349,2235,0,0,8,11,1/0.0,1/279.4,1/203.2,1/117.6
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,350,3929,0,0,12,16,1/0.0,1/327.4,1/245.6,1/140.3
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,351,2288,0,0,5,23,1/0.0,1/457.6,1/99.5,1/81.7
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,352,5904,0,0,15,51,1/0.0,1/393.6,1/115.8,1/89.5
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,353,2745,0,0,8,19,1/0.0,1/343.1,1/144.5,1/101.7
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,354,3958,0,0,13,20,1/0.0,1/304.5,1/197.9,1/119.9
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,355,6741,0,0,14,45,1/0.0,1/481.5,1/149.8,1/114.3
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,356,2335,0,0,7,10,1/0.0,1/333.6,1/233.5,1/137.4
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,357,6527,0,0,17,44,1/0.0,1/383.9,1/148.3,1/107.0
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,358,3728,0,0,13,10,1/0.0,1/286.8,1/372.8,1/162.1
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,359,3150,0,0,11,14,1/0.0,1/286.4,1/225.0,1/126.0
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,360,7435,0,0,20,43,1/0.0,1/371.8,1/172.9,1/118.0
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,361,1908,0,0,8,11,1/0.0,1/238.5,1/173.5,1/100.4
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,362,3177,0,0,9,21,1/0.0,1/353.0,1/151.3,1/105.9
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,363,3985,0,0,11,34,1/0.0,1/362.3,1/117.2,1/88.6
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,364,2261,0,0,4,13,1/0.0,1/565.2,1/173.9,1/133.0
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,365,2576,0,0,4,9,1/0.0,1/644.0,1/286.2,1/198.2
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,366,5219,0,0,14,27,1/0.0,1/372.8,1/193.3,1/127.3
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,367,4011,0,0,13,24,1/0.0,1/308.5,1/167.1,1/108.4
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,453,4860,0,0,17,31,1/0.0,1/285.9,1/156.8,1/101.2
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,454,6465,0,0,15,50,1/0.0,1/431.0,1/129.3,1/99.5
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,455,1866,0,0,3,4,1/0.0,1/622.0,1/466.5,1/266.6
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,456,4729,0,0,12,22,1/0.0,1/394.1,1/215.0,1/139.1
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,457,514,0,0,1,3,1/0.0,1/514.0,1/171.3,1/128.5
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,458,2452,0,0,11,15,1/0.0,1/222.9,1/163.5,1/94.3
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,459,6679,0,0,19,49,1/0.0,1/351.5,1/136.3,1/98.2
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,460,8865,0,0,22,77,1/0.0,1/403.0,1/115.1,1/89.5
123横浜西口店,2023-04-04,4,神奈川県,甲鉄城のカバネリ,461,8603,0,0,20,71,1/0.0,1/430.1,1/121.2,1/94.5
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,462,6119,0,53,15,0,1/115.5,1/407.9,1/0.0,1/90.0
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,463,7023,0,77,11,0,1/91.2,1/638.5,1/0.0,1/79.8
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,464,7909,0,87,20,0,1/90.9,1/395.4,1/0.0,1/73.9
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,465,7091,0,69,16,0,1/102.8,1/443.2,1/0.0,1/83.4
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,466,7995,0,98,20,0,1/81.6,1/399.8,1/0.0,1/67.8
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,467,7432,0,61,20,0,1/121.8,1/371.6,1/0.0,1/91.8
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,468,7864,0,89,16,0,1/88.4,1/491.5,1/0.0,1/74.9
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,469,7857,0,56,16,0,1/140.3,1/491.1,1/0.0,1/109.1
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,470,8166,0,50,21,0,1/163.3,1/388.9,1/0.0,1/115.0
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,471,7802,0,66,17,0,1/118.2,1/458.9,1/0.0,1/94.0
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,472,6138,0,93,22,0,1/66.0,1/279.0,1/0.0,1/53.4
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,473,7466,0,53,12,0,1/140.9,1/622.2,1/0.0,1/114.9
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,474,7638,0,93,22,0,1/82.1,1/347.2,1/0.0,1/66.4
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,475,7471,0,82,16,0,1/91.1,1/466.9,1/0.0,1/76.2
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,476,6115,0,79,26,0,1/77.4,1/235.2,1/0.0,1/58.2
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,477,8088,0,81,33,0,1/99.9,1/245.1,1/0.0,1/70.9
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,478,8443,0,68,12,0,1/124.2,1/703.6,1/0.0,1/105.5
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,479,7330,0,63,23,0,1/116.3,1/318.7,1/0.0,1/85.2
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,480,7733,0,70,19,0,1/110.5,1/407.0,1/0.0,1/86.9
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,481,7291,0,81,22,0,1/90.0,1/331.4,1/0.0,1/70.8
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,484,7029,0,55,14,0,1/127.8,1/502.1,1/0.0,1/101.9
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,485,6499,0,64,16,0,1/101.5,1/406.2,1/0.0,1/81.2
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,486,7151,0,116,19,0,1/61.6,1/376.4,1/0.0,1/53.0
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,487,7443,0,68,11,0,1/109.5,1/676.6,1/0.0,1/94.2
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,488,6716,0,84,18,0,1/80.0,1/373.1,1/0.0,1/65.8
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,489,7536,0,87,20,0,1/86.6,1/376.8,1/0.0,1/70.4
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,490,6453,0,64,19,0,1/100.8,1/339.6,1/0.0,1/77.7
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,491,6811,0,81,13,0,1/84.1,1/523.9,1/0.0,1/72.5
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,492,6955,0,56,17,0,1/124.2,1/409.1,1/0.0,1/95.3
123横浜西口店,2023-04-04,4,神奈川県,スマスロ北斗の拳,493,8498,0,75,15,0,1/113.3,1/566.5,1/0.0,1/94.4
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,557,861,0,1,2,0,1/861.0,1/430.5,1/0.0,1/287.0
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,558,2399,0,6,9,0,1/399.8,1/266.6,1/0.0,1/159.9
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,559,4161,0,20,13,0,1/208.1,1/320.1,1/0.0,1/126.1
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,560,1274,0,5,4,0,1/254.8,1/318.5,1/0.0,1/141.6
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,561,1445,0,2,5,0,1/722.5,1/289.0,1/0.0,1/206.4
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,562,1659,0,6,5,0,1/276.5,1/331.8,1/0.0,1/150.8
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,563,2485,0,14,6,0,1/177.5,1/414.2,1/0.0,1/124.2
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,564,525,0,2,2,0,1/262.5,1/262.5,1/0.0,1/131.2
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,565,4584,0,19,16,0,1/241.3,1/286.5,1/0.0,1/131.0
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,566,1696,0,5,1,0,1/339.2,1/1696.0,1/0.0,1/282.7
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,567,483,0,1,1,0,1/483.0,1/483.0,1/0.0,1/241.5
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,568,374,0,0,1,0,1/0.0,1/374.0,1/0.0,1/374.0
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,569,2439,0,8,9,0,1/304.9,1/271.0,1/0.0,1/143.5
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,570,2591,0,7,5,0,1/370.1,1/518.2,1/0.0,1/215.9
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,571,2944,0,19,4,0,1/154.9,1/736.0,1/0.0,1/128.0
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,572,628,0,2,1,0,1/314.0,1/628.0,1/0.0,1/209.3
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,573,1516,0,4,1,0,1/379.0,1/1516.0,1/0.0,1/303.2
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,574,2909,0,12,12,0,1/242.4,1/242.4,1/0.0,1/121.2
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,575,2611,0,8,10,0,1/326.4,1/261.1,1/0.0,1/145.1
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,650,6461,0,26,14,0,1/248.5,1/461.5,1/0.0,1/161.5
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,651,140,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,652,3701,0,18,8,0,1/205.6,1/462.6,1/0.0,1/142.3
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,653,939,0,3,2,0,1/313.0,1/469.5,1/0.0,1/187.8
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,654,884,0,1,0,0,1/884.0,1/0.0,1/0.0,1/884.0
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,655,959,0,2,3,0,1/479.5,1/319.7,1/0.0,1/191.8
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,656,4550,0,22,15,0,1/206.8,1/303.3,1/0.0,1/123.0
123横浜西口店,2023-04-04,4,神奈川県,アイムジャグラーEXTP,657,1277,0,5,1,0,1/255.4,1/1277.0,1/0.0,1/212.8
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,429,1642,0,0,4,6,1/0.0,1/410.5,1/273.7,1/164.2
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,430,2878,0,0,6,12,1/0.0,1/479.7,1/239.8,1/159.9
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,431,990,0,0,1,3,1/0.0,1/990.0,1/330.0,1/247.5
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,432,1552,0,0,0,2,1/0.0,1/0.0,1/776.0,1/776.0
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,433,3464,0,0,6,15,1/0.0,1/577.3,1/230.9,1/165.0
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,434,5457,0,0,13,36,1/0.0,1/419.8,1/151.6,1/111.4
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,435,2920,0,0,7,15,1/0.0,1/417.1,1/194.7,1/132.7
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,436,1328,0,0,2,7,1/0.0,1/664.0,1/189.7,1/147.6
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,437,4070,0,0,10,15,1/0.0,1/407.0,1/271.3,1/162.8
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,438,1614,0,0,4,7,1/0.0,1/403.5,1/230.6,1/146.7
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,439,3941,0,0,11,23,1/0.0,1/358.3,1/171.3,1/115.9
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,440,4257,0,0,11,22,1/0.0,1/387.0,1/193.5,1/129.0
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,441,4720,0,0,6,19,1/0.0,1/786.7,1/248.4,1/188.8
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,442,375,0,0,0,1,1/0.0,1/0.0,1/375.0,1/375.0
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,443,6453,0,0,17,38,1/0.0,1/379.6,1/169.8,1/117.3
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,444,927,0,0,0,2,1/0.0,1/0.0,1/463.5,1/463.5
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,445,1258,0,0,0,3,1/0.0,1/0.0,1/419.3,1/419.3
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,446,4088,0,0,9,17,1/0.0,1/454.2,1/240.5,1/157.2
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,447,1543,0,0,5,9,1/0.0,1/308.6,1/171.4,1/110.2
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,448,3664,0,0,7,13,1/0.0,1/523.4,1/281.8,1/183.2
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,449,529,0,0,0,1,1/0.0,1/0.0,1/529.0,1/529.0
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,450,1874,0,0,5,9,1/0.0,1/374.8,1/208.2,1/133.9
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,451,2083,0,0,4,13,1/0.0,1/520.8,1/160.2,1/122.5
123横浜西口店,2023-04-04,4,神奈川県,HEYエリートサラリーマン鏡,452,1405,0,0,1,5,1/0.0,1/1405.0,1/281.0,1/234.2
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,482,2259,0,22,1,0,1/102.7,1/2259.0,1/0.0,1/98.2
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,483,1681,0,18,0,0,1/93.4,1/0.0,1/0.0,1/93.4
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,494,5145,0,20,5,16,1/257.2,1/1029.0,1/321.6,1/125.5
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,495,1022,0,12,0,2,1/85.2,1/0.0,1/511.0,1/73.0
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,496,3359,0,53,3,10,1/63.4,1/1119.7,1/335.9,1/50.9
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,497,2051,0,10,2,6,1/205.1,1/1025.5,1/341.8,1/113.9
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,498,2406,0,6,0,6,1/401.0,1/0.0,1/401.0,1/200.5
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,499,1723,0,27,3,7,1/63.8,1/574.3,1/246.1,1/46.6
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,500,402,0,10,0,1,1/40.2,1/0.0,1/402.0,1/36.5
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,501,2339,0,32,2,9,1/73.1,1/1169.5,1/259.9,1/54.4
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,502,658,0,2,2,3,1/329.0,1/329.0,1/219.3,1/94.0
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,509,955,0,4,1,2,1/238.8,1/955.0,1/477.5,1/136.4
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,510,2350,0,12,1,6,1/195.8,1/2350.0,1/391.7,1/123.7
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,511,6137,0,46,3,19,1/133.4,1/2045.7,1/323.0,1/90.2
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,512,1627,0,12,2,6,1/135.6,1/813.5,1/271.2,1/81.3
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,513,3921,0,58,3,15,1/67.6,1/1307.0,1/261.4,1/51.6
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,514,1682,0,6,3,5,1/280.3,1/560.7,1/336.4,1/120.1
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,515,1341,0,6,1,5,1/223.5,1/1341.0,1/268.2,1/111.8
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,516,4023,0,35,2,14,1/114.9,1/2011.5,1/287.4,1/78.9
123横浜西口店,2023-04-04,4,神奈川県,革命機ヴァルヴレイヴ,517,1494,0,9,2,5,1/166.0,1/747.0,1/298.8,1/93.4
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,576,510,0,1,0,0,1/510.0,1/0.0,1/0.0,1/510.0
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,634,2631,0,12,6,0,1/219.2,1/438.5,1/0.0,1/146.2
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,635,1985,0,7,4,0,1/283.6,1/496.2,1/0.0,1/180.5
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,636,541,0,1,2,0,1/541.0,1/270.5,1/0.0,1/180.3
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,637,948,0,2,0,0,1/474.0,1/0.0,1/0.0,1/474.0
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,638,8288,0,37,23,0,1/224.0,1/360.3,1/0.0,1/138.1
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,639,1534,0,5,3,0,1/306.8,1/511.3,1/0.0,1/191.8
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,640,1199,0,3,4,0,1/399.7,1/299.8,1/0.0,1/171.3
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,641,4704,0,18,21,0,1/261.3,1/224.0,1/0.0,1/120.6
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,642,2792,0,10,9,0,1/279.2,1/310.2,1/0.0,1/146.9
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,643,669,0,0,1,0,1/0.0,1/669.0,1/0.0,1/669.0
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,644,750,0,1,1,0,1/750.0,1/750.0,1/0.0,1/375.0
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,645,2483,0,9,9,0,1/275.9,1/275.9,1/0.0,1/137.9
123横浜西口店,2023-04-04,4,神奈川県,ハッピージャグラーVIII,646,4686,0,23,11,0,1/203.7,1/426.0,1/0.0,1/137.8
